ID,Message Size,Sending Rate,RTT,Latency
4881,1000,32289418,35270,2
1659,1000,46320450,10903,3
522,1000,20211311,6504,49
2738,1000,36457547,19575,2
3846,1000,50276131,13147,2
335,1000,11121805,6943,3
828,1000,30184380,7070,2
1751,1000,48768648,10868,2
4648,1000,55156162,17900,2
636,1000,23439853,6427,2
2612,1000,33708789,19503,6
4564,1000,55156162,17900,4
1346,1000,43172880,8952,13
841,1000,30184380,7070,2
2426,1000,32599952,16811,45
1793,1000,45406964,10945,9
3074,1000,42816279,19439,19
3467,1000,43481653,15481,2
3931,1000,53326209,13136,37
1342,1000,43172880,8952,2
1959,1000,44915812,11361,4
2721,1000,34626641,19591,4
3673,1000,44135392,13546,4
2666,1000,33711188,19510,2
3142,1000,42816279,19439,4
2344,1000,28434622,15899,3
3996,1000,51434083,13507,2
4463,1000,55156162,17900,2
1296,1000,46753544,8952,6
4587,1000,55156162,17900,19
1009,1000,36404739,7181,2
1616,1000,46478664,10396,3
1190,1000,41283857,8143,81
964,1000,32970448,7325,3
2768,1000,36457547,19575,5
561,1000,15448404,6455,4
394,1000,15249510,6498,4
4568,1000,55156162,17900,2
372,1000,11630525,6821,2
2807,1000,36767080,20311,2
2949,1000,39356245,20212,4
2986,1000,38264094,19723,14
1555,1000,47684972,10162,7
5140,1000,31642237,41938,101
3036,1000,39426027,19426,2
1430,1000,43972165,9093,3
1811,1000,45406964,10945,4
4278,1000,55156162,17900,4
223,1000,7611999,6620,6
21,1000,1819107,8807,16
116,1000,2891282,6479,6
2830,1000,38268795,20236,3
3431,1000,39691792,16460,5
1576,1000,45260898,10274,12
1527,1000,43817311,9486,2
3624,1000,46452084,13691,4
2782,1000,36457547,19575,13
1449,1000,43972165,9093,4
3845,1000,50276131,13147,2
1599,1000,46478664,10396,2
1406,1000,43972165,9093,6
503,1000,20211311,6504,80
3687,1000,46616037,13368,5
2618,1000,33708789,19503,3
802,1000,24074667,6985,8
860,1000,32822665,7071,3
4987,1000,35524205,37047,3
5027,1000,33115940,37508,8
5093,1000,32531706,39544,253
2998,1000,38264094,19723,14
4657,1000,55156162,17900,5
669,1000,24233560,6551,4
772,1000,24074667,6985,3
4715,1000,46517902,21173,4
1512,1000,43817311,9486,4
10,1000,38083,8586,12
1183,1000,40068194,8161,3
1266,1000,41804780,8141,4
1179,1000,40068194,8161,3
2653,1000,33711188,19510,4
2469,1000,33859669,17959,2
1835,1000,45406964,10945,15
4053,1000,50731090,13545,2
4974,1000,35524205,37047,6
5015,1000,32557027,37191,9
2317,1000,28434622,15899,2
1742,1000,48768648,10868,55
5029,1000,33115940,37508,3
1934,1000,44915812,11361,2
229,1000,8522079,6631,4
3525,1000,43481653,15481,2
958,1000,32970448,7325,2
1764,1000,48768648,10868,4
4543,1000,55156162,17900,2
1095,1000,40008566,7750,19
629,1000,22707284,6397,3
1653,1000,46320450,10903,3
2437,1000,31814401,17483,3
3759,1000,48903596,13157,2
4282,1000,55156162,17900,16
4454,1000,55156162,17900,1
75,1000,2243554,5583,37
4289,1000,55156162,17900,2
4998,1000,35524205,37047,2
438,1000,15249510,6498,2
1642,1000,46320450,10903,4
5028,1000,33115940,37508,5
1798,1000,45406964,10945,2
808,1000,24074667,6985,5
3550,1000,44557154,15081,4
1106,1000,40008566,7750,3
2442,1000,31814401,17483,3
3954,1000,49454080,13183,98
4153,1000,51491029,13989,3
212,1000,7611999,6620,6
287,1000,12248030,6907,4
49,1000,1454442,6908,54
674,1000,24233560,6551,554
1126,1000,40008566,7750,2
2039,1000,44915812,11361,104
4198,1000,51491029,13989,19
2330,1000,28434622,15899,16
646,1000,23439853,6427,2
4442,1000,55156162,17900,2
2791,1000,36016949,19807,3
4740,1000,46710918,21591,19
4817,1000,55637932,31750,17
4554,1000,55156162,17900,3
4507,1000,55156162,17900,3
5024,1000,33115940,37508,22
5032,1000,34177874,38202,25
932,1000,29788480,7202,2
5136,1000,31292880,41507,33
4531,1000,55156162,17900,3
3800,1000,48903596,13157,2
3465,1000,43481653,15481,2
2688,1000,34626641,19591,12
103,1000,2891282,6479,2
5197,1000,31271127,44730,30
3581,1000,44557154,15081,4
132,1000,3615730,6682,3
1845,1000,44267661,11271,3
2909,1000,39045545,20201,3
3267,1000,42816279,19439,4
4374,1000,55156162,17900,2
1205,1000,41804780,8141,2
14,1000,429724,8338,69
1071,1000,35707876,7171,3
2464,1000,33859669,17959,2
3627,1000,46452084,13691,3
2106,1000,30645933,14580,4
3828,1000,48903596,13157,26
2946,1000,39356245,20212,2
583,1000,17236133,6432,4
2695,1000,34626641,19591,3
2023,1000,44915812,11361,4
2378,1000,28434622,15899,2
4572,1000,55156162,17900,3
389,1000,15249510,6498,2
4816,1000,55637932,31750,18
61,1000,1454442,6908,4
4203,1000,51491029,13989,15
4951,1000,33201040,35984,12
3945,1000,53326209,13136,2
2088,1000,30645933,14580,4
2760,1000,36457547,19575,3
3658,1000,44135392,13546,5
4614,1000,55156162,17900,6
4980,1000,35524205,37047,4
1133,1000,40282820,7794,3
861,1000,32822665,7071,2
2883,1000,39045545,20201,2
1903,1000,44267661,11271,68
3059,1000,39426027,19426,4
2082,1000,30645933,14580,4
454,1000,15249510,6498,1
1435,1000,43972165,9093,4
1987,1000,44915812,11361,4
951,1000,32970448,7325,2
1492,1000,43817311,9486,5
4185,1000,51491029,13989,2
1578,1000,46478664,10396,21
4265,1000,55156162,17900,4
5039,1000,34177874,38202,5
804,1000,24074667,6985,3
816,1000,30184380,7070,2
3206,1000,42816279,19439,4
559,1000,15448404,6455,3
4985,1000,35524205,37047,5
5151,1000,30118292,42799,13
3940,1000,53326209,13136,4
4990,1000,35524205,37047,2
3865,1000,50276131,13147,5
1471,1000,43004556,9468,6
1683,1000,46320450,10903,2
2947,1000,39356245,20212,4
3430,1000,39691792,16460,9
4344,1000,55156162,17900,2
4593,1000,55156162,17900,2
1915,1000,44915812,11361,13
3745,1000,48903596,13157,16
1220,1000,41804780,8141,2
2743,1000,36457547,19575,4
1635,1000,46124595,10873,2
4335,1000,55156162,17900,2
779,1000,24074667,6985,2
2657,1000,33711188,19510,4
3241,1000,42816279,19439,3
4717,1000,46517902,21173,5
638,1000,23439853,6427,2
3699,1000,47836068,13241,2
1478,1000,43817311,9486,5
971,1000,32970448,7325,6
2237,1000,30645933,14580,3
4952,1000,33201040,35984,14
616,1000,22121228,6382,8
918,1000,29788480,7202,3
3159,1000,42816279,19439,9
3975,1000,50952397,13522,4
251,1000,8522079,6631,2
3073,1000,39426027,19426,696
499,1000,20211311,6504,16
3737,1000,47836068,13241,4
397,1000,15249510,6498,2
621,1000,22121228,6382,2
651,1000,24758479,6477,2
1913,1000,44915812,11361,14
1776,1000,45406964,10945,16
2574,1000,34030682,19417,6
2815,1000,36767080,20311,7
3773,1000,48903596,13157,2
4906,1000,32289418,35270,3
2861,1000,38268795,20236,2
3584,1000,44557154,15081,271
4186,1000,51491029,13989,3
3360,1000,39691792,16460,2
3573,1000,44557154,15081,2
4348,1000,55156162,17900,2
329,1000,11121805,6943,4
4829,1000,34208574,33500,2
2352,1000,28434622,15899,2
1649,1000,46320450,10903,7
1777,1000,45406964,10945,12
553,1000,14718531,6465,2
3439,1000,39691792,16460,4
66,1000,1454442,6908,2
4109,1000,50731090,13545,29
3743,1000,48903596,13157,3
4051,1000,50731090,13545,2
897,1000,28681709,7115,3
3398,1000,39691792,16460,2
5159,1000,30310431,43036,7
4902,1000,32289418,35270,4
1171,1000,40068194,8161,2
1664,1000,46320450,10903,2
3029,1000,39426027,19426,2
3152,1000,42816279,19439,3
3979,1000,50952397,13522,3
4172,1000,51491029,13989,3
4081,1000,50731090,13545,3
5044,1000,34177874,38202,2
4405,1000,55156162,17900,2
1090,1000,37445605,7313,12
4565,1000,55156162,17900,2
4611,1000,55156162,17900,2
1941,1000,44915812,11361,2
122,1000,3615730,6682,3
1298,1000,46753544,8952,4
1237,1000,41804780,8141,4
1739,1000,48768648,10868,3
2971,1000,38264094,19723,58
3470,1000,43481653,15481,2
5070,1000,32479739,39474,6
321,1000,13220017,7098,7
2440,1000,31814401,17483,4
3023,1000,39426027,19426,4
904,1000,28681709,7115,2
4142,1000,51491029,13989,2
513,1000,20211311,6504,2
4162,1000,51491029,13989,3
2091,1000,30645933,14580,4
3231,1000,42816279,19439,6
914,1000,29788480,7202,4
2707,1000,34626641,19591,4
4381,1000,55156162,17900,3
1847,1000,44267661,11271,4
4789,1000,50088707,23685,19
1692,1000,46320450,10903,2
2824,1000,38268795,20236,2
2214,1000,30645933,14580,2
112,1000,2891282,6479,14
1897,1000,44267661,11271,2
333,1000,11121805,6943,2
3853,1000,50276131,13147,2
4160,1000,51491029,13989,3
1528,1000,43817311,9486,12
4893,1000,32289418,35270,2
4931,1000,32906968,35863,18
4579,1000,55156162,17900,4
2981,1000,38264094,19723,11
1699,1000,46320450,10903,2
1752,1000,48768648,10868,4
3167,1000,42816279,19439,2
3944,1000,53326209,13136,4
3827,1000,48903596,13157,2
4805,1000,54721104,29712,25
3958,1000,49454080,13183,2
5034,1000,34177874,38202,4
3747,1000,48903596,13157,10
1733,1000,48768648,10868,2
1464,1000,42798796,9471,33
4584,1000,55156162,17900,3
2281,1000,28434622,15899,3
4608,1000,55156162,17900,3
5076,1000,32479739,39474,2
3700,1000,47836068,13241,3
4663,1000,55156162,17900,2
