ID,Message Size,Sending Rate,RTT,Latency
1878,2180422,14665313,33298,45496
1440,2572387,57568942,7848,157808
3041,1049485,5772982,4219,171012
3547,538565,20932455,20763,6257
3599,1935497,16673980,8972,124026
1442,1441169,5788806,75967,248774
638,2133848,18594175,76822,113787
5123,1214469,11001725,21284,30045
801,2822099,26812043,991,152767
4540,1144531,31383521,1336,67568
3407,1998519,12412920,55228,51630
1865,1242806,27281032,736,81638
1413,2948801,62719584,5845,92463
2152,1450290,17866039,13378,32357
1160,943137,10100441,51180,14123
88,1643546,43666539,5293,201008
1686,2163766,39243535,10734,92297
1647,2143926,17031835,13724,46197
3758,1454664,4097173,12167,21431
4009,1168163,17541591,6698,65894
953,2736918,11034131,11269,85068
1211,1449636,14404991,145091,101869
1516,2617926,19532500,1067,95322
4253,2526518,40118688,570,145975
4294,1292970,30866116,15621,30180
4829,2965806,28896205,7601,388414
1723,1824580,13398368,59845,28533
3246,988835,16160696,3894,110978
2474,2236829,21181661,2834,58412
3708,1217080,14900607,10052,82815
3878,1171366,14719292,55669,66914
2867,1493851,14271438,16202,17600
1584,2150323,18730233,8643,86257
2799,1162927,16405379,1081,104576
5152,2045844,19765916,21284,119498
811,1109459,16075271,40388,39669
750,2745215,11615889,6652,81892
1325,1706717,10400178,9509,189311
3031,1865735,29761297,5812,58265
3983,728692,14374768,638,6338
4724,1956565,13725438,62308,80625
3921,2622663,5362446,43697,60264
1263,2129506,5618239,7604,165608
4069,2769949,55476596,18382,105354
1441,1302805,19738311,45329,170317
2229,884062,8856346,85889,23500
2056,2810959,15614243,7099,218297
4323,2936092,20466749,9289,64473
2866,2394298,12359497,14441,87011
2768,2370371,6480316,43912,368012
4673,1453634,18641576,8608,131517
3703,1197040,33387507,10052,29512
3240,2701267,8307592,108466,92241
1268,1069026,20956585,82571,97683
2854,2221430,62242290,3950,67362
2246,1580786,26830828,35833,34349
4154,1638872,23610714,10089,68663
4555,2347958,28498721,8120,58151
3269,2678909,35073281,6386,88410
5024,1937002,30902181,4243,106296
4595,821921,23717530,6021,16777
646,1296516,19052025,76822,80023
708,1696657,13298706,30355,224634
2303,2426068,10422560,24625,59820
2380,843817,30368716,1797,7490
38,1106005,6178414,847459,5549
3781,1613983,44796297,16104,92016
297,2191886,20227862,26727,86510
963,1969768,10982295,6047,134094
1999,2350973,29247908,1402,83366
4309,1202559,17508202,43453,14508
1637,1802088,21889197,1119,150037
4737,1127845,15372299,18980,40327
482,2452015,26693838,4638,79521
2646,2295822,6952058,31300,169600
2724,2890025,58424935,3385,145702
751,2647177,37589697,6221,82879
1478,2835549,29443171,17455,83475
619,2695116,6217429,76822,63064
1863,2233522,13891934,530,146922
3083,2893930,730176,8541,98153
5163,560627,13917134,4795,8950
1097,2413435,25634457,1140,128317
1598,1098801,57401980,6867,28510
3850,2518346,70105658,6573,281479
1734,1088622,19074548,886,63755
1060,2688128,17618087,6913,158908
4500,2525615,16901122,43199,65956
4880,2273872,38162960,12707,69171
1849,2731845,3084140,5376,381005
5037,1271532,6500048,9487,13756
1196,2328902,5904760,145091,58258
