id,message_size,actual rtt,rtt,min_rtt,rttvar,cwnd,delivery_rate
4703,2170000,137469,3115,76,3318,457108,20743593
1232,1300000,85642,4090,11,4434,911457,2328170
7521,2880000,157244,10229,97,13163,1022857,2422558
3219,1800000,98787,4494,70,4567,857918,22975971
5769,2440000,165313,3625,81,3299,1067712,23645437
2279,1560000,193783,4469,11,3431,1271546,17909455
5782,2440000,435302,5540,81,4988,1578730,15890611
6037,2500000,349872,4792,56,4879,828154,24130244
6338,2580000,278812,3422,56,3037,909352,23384941
6462,2610000,186755,4593,56,4322,792598,13414871
7240,2810000,205775,5355,56,4197,1485437,15397048
8076,3010000,309217,8003,77,7662,1043216,9607874
9792,3440000,210163,5286,71,4872,971467,19641598
10507,3620000,326391,3701,129,4391,199308,50862681
6070,2510000,132498,5334,56,6459,315870,13141664
9721,3430000,191648,3700,71,2885,1059746,22016075
11134,3780000,250819,3759,101,2623,945274,18715740
8538,3130000,244858,3862,77,3454,1028392,18418801
10461,3610000,487436,7431,129,7683,821671,12852978
4563,2140000,134140,6199,76,6291,969702,7759827
1156,1280000,85733,4934,11,4849,1455488,15409713
2069,1510000,273988,4164,11,4725,199308,44222546
1172,1290000,63091,3217,11,2712,937546,22186778
11029,3750000,659143,6392,101,5485,1689043,8809201
4154,2030000,126485,3862,70,3285,1062432,18706695
5931,2480000,126182,4673,56,4427,1088376,17113647
7878,2960000,167011,4339,77,3556,1232152,20189269
2048,1510000,102771,4717,11,4410,1074120,12120598
8195,3040000,396654,11432,77,12397,2008386,5416389
2357,1580000,123587,4834,11,5863,821955,2107003
5276,2310000,118546,4721,81,5176,723876,23027435
8333,3080000,226710,3535,77,2845,1060180,20771757
2758,1680000,90771,3564,99,2928,921617,22559091
51,1010000,231382,9412,144,16335,641278,62687818
807,1200000,72867,5172,11,4973,1081252,16759420
8416,3100000,214840,5186,77,5976,980731,2039197
7640,2910000,231314,3519,85,4027,199308,1449004
5426,2350000,399493,8550,81,7670,1536852,5524090
8261,3060000,335829,13828,77,13557,2309259,876483
9006,3250000,251227,7628,142,6690,1746616,3856562
9996,3490000,276189,5797,71,5610,1287510,12861616
3477,1860000,493867,8180,70,6932,1526526,13893222
10440,3610000,436226,9099,129,7892,1911813,4399191
10620,3650000,637031,6707,129,6574,1247896,9595739
11544,3880000,247075,9367,78,9128,1752457,11651677
9607,3400000,192788,7777,71,7052,1571648,12430249
1028,1250000,60978,3198,11,2798,814196,22061065
1727,1430000,102007,4335,11,4192,498194,27480042
1955,1480000,74990,3720,11,4039,351994,22544028
9233,3300000,604328,10469,131,12244,1733972,13639929
11506,3870000,283680,4192,78,3825,1065795,17523396
5632,2400000,165143,3767,81,3408,987104,18215240
598,1140000,160101,5533,11,4671,1025608,10699503
3613,1900000,103445,3663,70,4406,199308,37454157
7857,2960000,228035,4356,77,4944,504834,13657207
8211,3050000,585650,4959,77,3832,1344790,16315025
6147,2530000,207011,4675,56,5097,776728,16891485
1992,1490000,76881,3006,11,2811,575400,35385563
4520,2130000,205030,7426,76,8737,1584905,9432840
10178,3540000,514611,13419,145,13049,2017960,11000771
3453,1860000,120023,3343,70,2692,988180,19512163
294,1070000,77937,7779,11,7703,1043178,16277562
1121,1280000,305444,5393,11,4249,874498,14147330
3077,1760000,102396,4929,70,4757,1131916,20563837
3960,1990000,561315,6629,70,5656,1565350,9091280
3950,1980000,416544,8427,70,6820,1676950,12823328
441,1110000,267495,12749,11,17402,1264216,11381592
4086,2020000,268678,6469,70,5797,1501644,10224777
6436,2600000,226070,8060,56,9913,1431831,1413523
9139,3280000,623519,6330,131,6558,1148208,20171222
11672,3910000,423083,6075,78,6108,1264956,14621642
9943,3480000,226952,3910,71,3562,999415,17658922
10035,3500000,228121,12162,71,11068,2188264,19101449
5993,2490000,120342,3753,56,3500,1080726,22970313
7866,2960000,311192,4290,77,5026,199308,24458259
2888,1720000,101097,4591,70,4297,1172290,19854013
6872,2710000,200749,5121,56,4635,1318812,16549820
1810,1450000,120066,8637,11,9451,418630,25520346
5990,2490000,140499,3788,56,3605,877596,23402036
10584,3640000,394982,4749,129,4646,199308,22881382
5916,2470000,128316,4990,56,4445,1024666,21917426
83,1020000,22894,895,139,625,204742,91010715
10903,3720000,242003,3438,101,3339,307977,16605783
9685,3420000,286973,3949,71,3383,992338,20080822
5213,2300000,153008,3627,81,3003,959040,21714981
3562,1890000,107511,3471,70,3069,907784,16840516
4558,2130000,229280,5388,76,6288,595023,16557035
5341,2330000,132281,4808,81,4611,941560,19404250
4991,2240000,154458,3379,81,3130,890776,16895160
5158,2280000,152970,3430,81,2544,920146,21214055
1578,1390000,100134,5165,11,4950,1252442,18313822
6396,2590000,280104,3914,56,4652,199308,12130095
8491,3120000,422227,5205,77,4942,1150624,3523580
10112,3520000,554363,7148,71,6576,1775619,11790799
5897,2470000,126160,5067,56,5002,1190980,19061844
4171,2040000,180286,3790,70,3457,988616,18373445
2379,1590000,332981,8491,11,6355,1646600,11299471
10797,3690000,633402,4331,101,4696,244086,16879397
2743,1680000,90827,3848,99,3410,976652,20295501
2574,1640000,97483,3219,11,2345,925814,21396340
3642,1910000,96307,3722,70,3106,961642,21490598
6155,2530000,122945,3060,56,3209,393560,22616355
4923,2230000,116986,3822,76,4005,539942,2086336
5392,2340000,563044,7154,81,6116,1601542,11537486
5863,2460000,397937,9894,81,7191,2062578,8204345
6551,2630000,160932,4532,56,4319,1063926,18676219
7193,2790000,146441,3724,56,3143,1010024,21839877
7199,2790000,154904,4787,56,4710,1106772,17367602
6867,2710000,167990,3909,56,3379,1066170,20361281
7528,2880000,347416,10034,97,12717,1746051,3038989
7626,2900000,353206,4024,97,4340,613882,17187294
7628,2900000,177105,3233,94,2887,871814,15741812
8268,3060000,293992,4951,77,3868,1516232,16177370
8420,3100000,188232,4453,77,3991,1133118,17921344
301,1070000,71003,6924,11,7670,439842,20351462
4727,2180000,116475,4204,76,4641,500880,12811189
6245,2560000,191434,3009,56,3217,513250,33986712
11574,3890000,492111,5950,78,5954,1291141,12792577
1539,1380000,316365,6237,11,6367,1354504,12652845
11028,3750000,546219,5546,101,4331,1436273,13518473
6581,2640000,307401,4017,56,3481,1015996,21814725
7742,2930000,158486,3903,85,3976,817770,18359707
8267,3060000,242013,3953,77,3515,1049260,19127455
3725,1930000,186239,3723,70,3087,1069742,20355279
3783,1940000,119233,12895,70,16623,1424000,14357159
6999,2740000,144768,3811,56,2974,1088318,21537292
7748,2930000,349551,4059,85,4956,816416,18162281
7015,2750000,151912,9167,56,12292,298985,30482138
4556,2130000,113086,3906,76,4407,449453,21922154
707,1170000,321707,3511,11,2493,1031654,19100464
4580,2140000,179965,6356,76,6217,1373780,14743414
11782,3940000,409628,4046,78,4626,261103,31137293
6811,2700000,166625,3492,56,2832,948806,21211147
1393,1340000,279072,7241,11,6716,928052,16708651
6503,2620000,244544,4117,56,2995,1089540,12818415
1054,1260000,82150,4741,11,4962,1131050,12628404
1582,1390000,73831,4449,11,4268,1085446,20341884
8448,3110000,239218,4921,77,5218,1070646,20591832
4261,2060000,345755,17797,70,18238,1609806,6278368
3671,1910000,102923,3680,70,2752,1106364,21159035
7745,2930000,209725,4389,85,4493,1109016,18042458
314,1070000,67111,9447,11,11029,430664,20947269
1020,1250000,314386,5499,11,5220,1416738,12521961
1913,1470000,346612,5942,11,5944,997270,15123618
6393,2590000,200556,3328,56,2878,982824,23897282
11556,3880000,631862,17104,78,14709,715102,9303501
2723,1680000,109437,3722,99,3188,1005058,22883610
7125,2780000,333225,4537,56,3591,1111192,19317369
9018,3250000,251912,4881,142,5460,666178,17260521
6476,2610000,164909,3327,56,3192,886406,19293627
72,1010000,21955,569,144,362,199308,120107274
1406,1350000,110926,5132,11,4953,1178954,14419320
1455,1360000,66380,3718,11,3483,927644,21612387
9444,3360000,239405,6811,71,6154,1030642,19993786
9910,3470000,233175,10695,71,14185,731861,14335333
6380,2590000,152647,3748,56,4237,199308,7721345
10210,3550000,198446,4053,129,3785,1050911,18395481
1579,1390000,326960,5333,11,4859,1172807,17203521
7792,2940000,175015,4079,85,3497,1026676,20537334
4885,2220000,434979,9571,76,8753,1936906,4948544
6808,2700000,220541,6419,56,6187,1351136,14364249
10968,3740000,702591,13892,101,15691,2165873,12172838
4095,2020000,107289,4371,70,4564,1205028,18027929
830,1200000,141418,3763,11,3475,1293706,20157063
18,1000000,20082,1097,211,688,248817,14238060
4044,2010000,141693,4114,70,3712,1106216,20775308
4854,2210000,113954,4206,76,4090,1060648,21690143
3602,1900000,105480,3526,70,3516,378140,22087055
11652,3910000,402994,4440,78,4316,1123260,20032077
7236,2800000,167258,4067,56,3467,992522,20475977
1523,1380000,126577,9264,11,6043,1712632,10083208
2584,1640000,101799,9157,11,8120,1241022,12523801
10790,3690000,596377,5361,101,4827,1658045,11972807
1237,1300000,167644,6433,11,4590,1884964,13463651
7440,2860000,275918,5855,97,5953,1132516,15804998
8719,3170000,783813,13191,77,12911,2166630,9128705
9750,3430000,225036,3546,71,2499,1192710,22684046
11260,3810000,628251,9874,101,9202,2214943,10145718
183,1040000,129195,1274,13,912,285638,47517933
9202,3300000,236713,11856,131,15950,836006,17816911
2987,1740000,143959,12404,70,12936,1582627,2042053
2380,1590000,116145,7697,11,7868,1009616,8872406
4375,2090000,419218,14657,76,13974,2133595,6868851
1878,1460000,187402,5217,11,5958,675896,11610337
3668,1910000,108478,4217,70,3378,1022786,21179670
5531,2380000,643483,8223,81,7779,1822827,10579162
2804,1700000,167196,3915,70,3617,1028036,18849545
5634,2400000,220072,3744,81,2969,1022422,21652907
4242,2060000,108687,3996,70,3613,1114438,22029734
6441,2610000,176993,2778,56,3042,384252,20995062
4245,2060000,178813,3939,70,3716,1032024,17864080
501,1120000,98146,3055,11,3204,414542,18323809
10553,3630000,221228,4057,129,4483,537917,22067534
10506,3620000,200601,3369,129,2992,897692,20139267
7713,2920000,363464,4805,85,5211,999212,15999153
11431,3850000,518113,9180,78,7031,1764761,12681605
11684,3920000,300017,4466,78,4494,1064212,17925575
1803,1450000,74977,4210,11,4801,303062,47648194
7434,2850000,155246,6728,97,9105,1119490,7592777
5477,2360000,426631,6456,81,6167,1837414,11098435
11586,3890000,283929,4230,78,4139,1126255,18125532
8317,3070000,261038,3544,77,2785,1088518,21474157
7383,2840000,204326,4342,56,4454,1061288,18935623
3635,1900000,550067,9739,70,8141,502248,3742311
5980,2490000,119992,4600,56,5807,199308,50378781
1596,1390000,132603,9939,11,10087,624426,8831348
11468,3860000,327745,3989,78,3428,802621,19556409
11486,3870000,252204,3935,78,3630,1049925,21791014
6289,2570000,222768,6168,56,8672,833054,22355409
6251,2560000,142900,2808,56,2978,419870,26254917
2960,1740000,114335,6389,70,5749,1194578,18653911
4449,2110000,110332,6417,76,5924,1153000,20603721
8170,3040000,540849,3421,77,2917,564368,21628907
4275,2060000,251212,13764,70,17031,548647,2129563
2386,1590000,84379,5874,11,5508,1025142,19704814
4351,2080000,440556,15534,76,17888,1843350,5918898
1924,1480000,76403,3204,11,3760,196608,33093433
4741,2180000,120928,3477,76,3988,196608,23956194
10768,3690000,269779,3429,101,2823,992225,22606664
1042,1260000,63647,9455,11,6041,1938842,12485783
3553,1880000,173858,3302,70,3376,664714,27766083
4355,2080000,125585,4250,76,3787,1033390,21252740
1617,1400000,85496,11679,11,11707,1661668,7986488
4246,2060000,165531,5905,70,5560,1623432,11083392
8122,3030000,165817,4274,77,3459,1089944,21876009
9496,3370000,185413,3911,71,3180,876806,17057050
8303,3070000,435418,8995,77,9202,1055960,13658358
9676,3410000,217667,3806,71,3079,1173808,19147472
4094,2020000,142904,3699,70,2899,1090896,20148962
5806,2450000,600694,18666,81,17933,3274430,4900472
3651,1910000,396973,8655,70,7829,1787886,12486719
5752,2430000,209909,13887,81,11959,1637007,11144679
7590,2890000,197455,4678,97,4083,457286,18387047
11693,3920000,611158,9542,78,9225,1361086,13103994
9689,3420000,201302,5405,71,4752,1020186,18606420
6993,2740000,199802,5883,56,6076,1250222,15256691
6799,2690000,197721,5731,56,4464,1344519,17313495
3476,1860000,265171,10003,70,10266,815222,7289442
9556,3380000,186388,3773,71,3834,960374,17533690
6306,2570000,286112,3700,56,3597,521188,17393942
10839,3700000,682020,14191,101,15320,2066990,10030457
453,1110000,54187,2713,11,2980,199308,48012988
1827,1450000,263152,6154,11,6078,1322372,6700908
164,1040000,19703,1106,13,963,199308,1609768
694,1170000,89803,2657,11,2382,923874,28228597
11147,3780000,207960,5089,101,5062,1191177,21259059
11874,3960000,586261,15322,78,16597,1606480,11001457
3367,1840000,164482,5490,70,6627,445152,21834134
6871,2710000,215370,3386,56,2477,1009170,23288913
386,1090000,53191,3385,11,2640,737220,22871158
9085,3270000,256500,14679,131,19834,2238065,1152730
81,1020000,27479,1021,139,487,325469,61113619
8713,3170000,245582,10091,77,9099,1394580,11332986
9273,3310000,252920,12106,80,9952,1670180,11851834
11244,3810000,303514,3630,101,2612,1084089,20384534
11706,3920000,678735,7913,78,7664,1647994,10869562
5014,2250000,151403,3086,81,3031,883592,27141923
992,1240000,113172,3387,11,3160,927576,20669951
5244,2310000,147756,3753,81,3101,1003134,16983469
11053,3760000,280103,3968,101,3287,1026385,20264923
7289,2820000,158430,6883,56,7114,1035818,17163254
7756,2930000,422053,3871,85,4523,199308,20750619
6014,2500000,180372,3979,56,4154,1023072,20659792
8510,3120000,202419,4370,77,4323,427580,18429489
10619,3650000,568205,5975,129,6293,1252232,11821515
622,1150000,63277,9628,11,10024,1394837,17348376
2504,1620000,231629,6086,11,5380,1287958,13282145
11458,3860000,276473,12190,78,11836,1713203,6028645
1874,1460000,74707,3377,11,3437,917670,21444125
6234,2550000,196826,2678,56,2616,815448,21276887
9698,3420000,220817,3508,71,2644,951994,20437455
11618,3900000,318377,4079,78,3622,1061439,21064085
6890,2720000,220653,3989,56,3992,1076310,19622437
7110,2770000,186896,3751,56,3215,1035280,20249323
3662,1910000,445622,8986,70,11104,1826347,185906
10442,3610000,198822,4960,129,5697,321335,26495288
590,1140000,54844,2777,11,2708,927886,20919515
6726,2680000,154966,3544,56,2961,924232,21053121
11497,3870000,596594,13676,78,13391,1883477,11354938
2001,1500000,372902,6596,11,7334,857950,19084357
3715,1920000,310933,18158,70,21887,1532341,5376491
5703,2420000,135373,5603,81,4756,1013964,22774617
2147,1530000,106493,4747,11,4246,1106978,8804098
3612,1900000,120656,10639,70,15193,199308,42877629
8558,3130000,177302,8760,77,8674,1115182,16645260
3501,1870000,169792,5344,70,6432,199308,13483067
5570,2390000,126237,5204,81,5231,1102154,19796052
310,1070000,143147,10605,11,10726,1427692,3743824
779,1190000,57894,3077,11,2276,1007892,22286234
4782,2190000,443012,7279,76,7486,1572645,11082366
6095,2520000,169933,3149,56,3038,772360,22743396
9216,3300000,414575,5748,131,6368,827048,10475032
9395,3340000,591128,6155,71,5317,750101,13343722
4795,2190000,113597,5489,76,6148,596834,23698490
11378,3840000,269538,11726,78,15620,1528978,1225375
6307,2570000,155741,6818,56,8777,445780,42544800
3792,1940000,175145,5685,70,4992,1351418,13823547
3190,1790000,116648,3787,70,4293,460914,29115638
12036,4000000,244892,4189,104,4481,826158,19743906
1655,1410000,75385,6232,11,6552,1205672,12133363
2049,1510000,352694,4082,11,3261,1296060,15332451
7535,2880000,250824,3755,97,3970,810988,19733467
8724,3180000,206176,4132,77,3971,1056616,19270881
822,1200000,89116,2718,11,2700,441154,30227197
1104,1270000,65776,3896,11,3532,1074168,21737761
12002,4000000,685388,15036,78,19909,786418,3688469
7376,2840000,329842,7255,56,6496,1748488,14737448
2777,1690000,367571,6191,99,5472,1287828,13195718
5201,2300000,122074,4535,81,3825,1001746,21773854
9089,3270000,247318,3765,131,4031,529328,23518209
4101,2020000,421404,9050,70,6500,1649894,11544702
10501,3620000,620569,4683,129,4189,899944,10954492
3267,1810000,146854,5138,70,3960,1329839,17663888
5666,2410000,224839,3776,81,3331,990234,19695271
11474,3860000,264278,4862,78,4498,1060448,18264912
10390,3590000,512490,17179,129,27933,199308,6421364
10011,3500000,367717,5719,71,5531,1266107,14653123
5710,2420000,320101,5319,81,4886,1160536,19733184
9826,3450000,349253,3694,71,3054,961808,17404048
1600,1400000,74375,4175,11,3959,1004296,19447027
7460,2860000,173750,4560,97,4664,1014090,18840554
10237,3550000,196129,5925,129,5897,1158629,19403067
9891,3470000,190333,4889,71,4335,995923,18126985
10055,3510000,598628,7295,71,6437,1941111,9926746
1142,1280000,68632,7647,11,6901,1122586,18798912
2721,1680000,140530,10305,99,11129,543517,21331455
5608,2400000,191802,9047,81,8081,1751284,11887929
5143,2280000,429826,7246,81,7973,1527472,14023914
5248,2310000,179096,3787,81,3346,966862,20842519
11132,3780000,325891,21848,101,32367,1037548,18866104
3542,1880000,512254,5586,70,4556,1636558,12597021
7947,2980000,195045,4647,77,4195,1324668,18312309
6753,2680000,230976,8274,56,7282,1521547,21275032
8073,3010000,221402,3778,77,3390,1037618,20255584
2041,1510000,79226,3257,11,3365,936306,21546813
5693,2420000,136133,3713,81,3433,975774,19680225
5730,2430000,434399,6077,81,5791,1450720,12949068
2764,1690000,130832,7643,99,6877,1639640,12965865
10532,3630000,215752,4005,129,4193,966304,16844372
873,1210000,135325,5788,11,6488,1103100,13617399
2877,1710000,90325,3856,70,3474,1049240,21939147
5046,2260000,120050,3627,81,3523,927026,18808467
2169,1540000,165170,12025,11,12490,1148425,1204162
8680,3170000,467051,8622,77,8972,1567574,11279254
9218,3300000,463698,6318,131,7373,1089014,16450893
878,1210000,66327,8221,11,8222,1444450,16890846
11186,3790000,243702,8619,101,8225,1687222,13598634
2879,1710000,124042,5489,70,4975,1378282,15217803
7035,2750000,166971,4834,56,4460,983166,10369247
10678,3660000,237053,3350,101,3057,986824,21873871
4803,2200000,548749,19508,76,23821,2358563,278212
5928,2480000,192047,3664,56,3422,987580,23638959
8593,3140000,207224,4377,77,3893,1178194,17322825
3877,1960000,103542,3528,70,2984,976930,19940242
2143,1530000,83478,4346,11,4802,943006,25223471
3118,1770000,96448,4398,70,4938,219380,4551086
8481,3120000,250655,3971,77,4632,258757,14709961
9559,3380000,274313,5336,71,5119,556414,16571655
